,Review,Rate,Device,Review_length
2523,Điện thoai đẹp song ao good lướt Facebook tốt coi YouTube đc quay phim 78/100,4,Oppo A71K (No.00454674),63
2524,Cho hoi a71k len ke ban ngay nao vay?,4,Oppo A71K (No.00454674),29
2525,"máy tốt trong tầm giá, dùng snapdragon 450 chạy rất mượt nhu cầu cơ bản thì ok. HĐH thông minh!",5,Oppo A71K (No.00454674),76
2526,Khá ổn trong tầm giá,5,Oppo A71K (No.00454674),16
2527,"Xài Cũng ok, nhưng lúc mua thì anh nhân viên đánh sai số của em rồi, 01285265815 mà ảnh đánh trên hoá đơn là 01285265315, mong fpt sửa lại số của khách hàng",4,Oppo A71K (No.00454674),124
2528,Khá đẹp. Với 3 triệu nên mua dùng . Camera chụp đẹp. Rõ nét Pin trâu Chơi game ok Tóm lại là ngon trong tầm giá,5,Oppo A71K (No.00454674),86
2529,Xài ổn nhưng ko bik xài đc nhiu năm,4,Oppo A71K (No.00454674),27
2530,Đối với nhu cầu cũa mình thì máy ok,3,Oppo A3s 32GB (No.00488190),27
2531,"Máy mới mua nhưng chơi game hơi lag ví dụ như liên quân mobile , mình cũng không hiểu tại sao",3,Oppo A3s 32GB (No.00488190),73
2532,Máy bị ố vàng o duoi màn . mà k dc doi . cam ung hoi kém . noi chung là k ok,2,Oppo A3s 32GB (No.00488190),54
2533,Rất tốt nhân viên nhiệt tình tư vấn,5,Oppo A3s 32GB (No.00488190),28
2534,Sản phẩm rất tốt nha m.n! Mk xài 4 tháng r máy vẫn ok lắm,5,Oppo A3s 32GB (No.00488190),43
2535,Chức năng máy đéo bằng con f3 a57.đm đéo bảo giờ dùng Oppo nữa mới dùng ngon lắm sau vài tháng xuống máy như lồn... mọi người đừng dùng Oppo nữa...,1,Oppo A3s 32GB (No.00488190),117
2536,Oppo thiết kế rất dày. Màn hình cứ nhô lên ko thick nổi. Còn cấu hình này thì chọn Xiaomi giá thấp hơn cả triệu. Em chưa thể yêu Oppo,5,Oppo A3s 32GB (No.00488190),104
2537,Thiết kế mặt trước thì nhô lên cảm giác gợn gợn khó chịu. Thiết kế mặt sau khá ổn Camera bị ám vàng Các phím điều hướng quá dư thừa. Tổng quan thì chỉ có phần đa nhiệm và pin đc đánh giá là ok,3,Oppo A3s 32GB (No.00488190),148
2538,"Máy dùng khá ok, tiếc là pin tụt có vẻ hơi nhanh mặc dù dung lượng cao, với lại bản 3gb ram có vẻ giá hơi đắt so với 2gb",4,Oppo A3s 32GB (No.00488190),91
2539,giá hơi cai so với bản 16g,5,Oppo A3s 32GB (No.00488190),20
2540,Tôi thích xem phẩm này Oppo A3s,5,Oppo A3s 32GB (No.00488190),25
2541,nêu sản phẩm vẩn giữ nguyên giá và có thể trả góp không phần trăm thì quá tuyệt vời,5,Oppo A3s 32GB (No.00488190),65
2542,Ms mua ĐK 2 tiếng nên chưa biết đến thế nào cho 4 sao thôi,4,Oppo A3s 16GB (No.00488192),44
2543,"Máy chơi game lag và rật , pin đc",1,Oppo A3s 16GB (No.00488192),25
2544,Máy ko bị nóng nhưng mà dùng lượng hơi thấp,4,Oppo A3s 16GB (No.00488192),34
2545,Cho e hỏi Muốn chuyển ứng dụng sang thẻ nhớ trên điện thoại oppo a3s thì phải làm sao ạ,4,Oppo A3s 16GB (No.00488192),68
2546,Cũng được có cái là máy hơi nóng,3,Oppo A3s 16GB (No.00488192),25
2547,Có bán trả góp không vậy shop .trả góp phí như thế nào ạ,4,Oppo A3s 16GB (No.00488192),43
2548,Điện thoại này bên Fpt ở thị trấn vĩnh bảo Hải phòng còn không ạ .,4,Oppo A3s 16GB (No.00488192),51
2549,Điện thoại này bên Fpt ở thị trấn vĩnh bảo Hải phòng còn không ạ .,4,Oppo A3s 16GB (No.00488192),51
2550,Pin trâu sài cũng đc Chs game hơi lag,4,Oppo A3s 16GB (No.00488192),29
2551,"máy đẹp, chơi game mượt, pin trâu nói chung tốt, các anh cj tư vấn khách hàng rất dễ thương, ns chung ko tiếc tiền khi mua máy",4,Oppo A3s 16GB (No.00488192),99
2552,Miếng lồi lên cí sẵn trên Oppo a3s có lột đc k ạ Sài thấy máy trầy nhiều quad liệu góvllootj đc miếng đó k,5,Oppo A3s 16GB (No.00488192),82
2553,Sản phẩm giá thấp xài quá tốt pin châu máy căm ứng rất mượt sài 3G .4G liên tục nhưng không nóng máy nói chung là quá tốt,5,Oppo A3s 16GB (No.00488192),94
2554,Mình thấy sản phẩm okie lắm pin trâu,5,Oppo A3s 16GB (No.00488192),29
2555,Máy mình mới mua được vài giờ và có một số đánh giá yếu điểm sau : - bộ nhớ 16gb nhưng chỉ dùng được 8gb - tai thỏ tuy đẹp nhưng tạo ra sự khó khăn khi vuốt màn hình thông báo Máy có một số điểm yếu ngoài ra mọi thứ cũng ok với gia tiền trung lưu,4,Oppo A3s 16GB (No.00488192),187
2556,Máy xài oki pin trâu sử dụng camera ổn vì giá tầm trung,5,Oppo A3s 16GB (No.00488192),43
2557,Minh moi dc 1thamg minh muon doi lay mau khac co dc k,5,Oppo A3s 16GB (No.00488192),41
2558,chán chơi game nhẹ cũng lag,1,Oppo A3s 16GB (No.00488192),22
2559,Camera thực sự quá chán luôn. Giờ mang đổi lại máy khác,3,Oppo A3s 16GB (No.00488192),44
2560,Rồi. Tôi mới mua đc một ngày. Tốc độ của máy và hình thức thì ko có gì chê. Nhưng camera trước sao mờ và bị vỡ ảnh quá. Có khi nào lỗi của nhà sản xuất ko. 8mp mà chụp cứ như 2mp ấy,4,Oppo A3s 16GB (No.00488192),137
2561,"Đã mua tại FPTShop ở thị trấn Gia Ray, Xuân Lộc hôm 11/11/2018.Máy tốt, cầm vừa tay, pin trâu, sử dụng bình thường được hơn 2 ngày, camera trước nét, camera sau chưa đẹp lắm, cảm ứng chưa được mượt ở 2 cạnh đôi lúc đơ phải vuốt 2-3 lần, tuy nhiên thích nhất cách phục vụ nhân viên của Shop, rất chuyên nghiệp,nhiệt tình, vui vẽ, lễ phép, triệu like. sẽ luôn ủng hộ Shop",4,Oppo A3s 16GB (No.00488192),294
2562,tin nhắn gửi về máy không nhận được,2,Oppo A3s 16GB (No.00488192),28
2563,"Máy tốt,pin trâu,camra nét,cảm ứng mượt,và thích nhất cách phục vụ nhân viên,rất chuyên nghiệp,nhiệt tình vui vẽ,lệ phép.luôn ủng hộ sop",5,Oppo A3s 16GB (No.00488192),115
2564,Máy cầm nhẹ. Vừa tay. Cấu hình ổn. Camera chụp đẹp nè. Đáp ứng nhu cầu giải trí cơ bản. Nhân viên phục vụ thái độ tốt. 1k like.,4,Oppo A3s 16GB (No.00488192),99
2565,mua trá góp fải trả trước bso nhiêu ah,1,Oppo A3s 16GB (No.00488192),30
2566,Xem phim đéo full màn hình,1,Oppo A3s 16GB (No.00488192),21
2567,Hàng đẹp chơi mượt . Shop phục vụ tốt và chủ đáo. Nhân viên tận tình ( Nguyễn Mạnh Cương 16552 tại FPT shop ngã tư Phố Nối),5,Oppo A3s 16GB (No.00488192),96
2568,"Máy mượt, game ổn, cskh tốt",3,Oppo A3s 16GB (No.00488192),22
2569,Ad sao chụp xóa phông vs pano ko đc v. Mong ad bt chỉ dùm,4,Oppo A3s 16GB (No.00488192),43
2570,"Máy đẹp, ổn cho những tác vụ nhẹ nhàng. Màn hình to và đẹp, chưa thấy bất tiện với tai thỏ. Cam nét, âm hay, face ID tiện lợi. Pin trâu kinh hoàng. 3G ào ào không nóng máy. Rom 16gb trống hơn 7gb, tha hồ lưu trữ. Cài sẵn font tiếng việt, khỏi tải Laban Key. Nhược điểm: máy to, đi xe nghe nhạc hơi bất tiện. Phím ảo chưa ngon. Launch mặc định chán.",5,Oppo A3s 16GB (No.00488192),273
2571,Mình mua đc 20 ngày. Chưa thấy lỗi gì lớn pin trâu chơi game mượt. Camera trước trên mong đợi. Camera sau thì ko đc như 13+2 megapixel. Nói chung đáng đồng tiền bỏ ra,5,Oppo A3s 16GB (No.00488192),132
2572,"Sau 1 tuần sử dụng xin đánh giá về a3s như sau Pin tốt, choi game đã game nặng mà nhiều máy ram 3g mk đã dùng thì a3s sánh ngang tầm k có hien tuong giat hay lác.vì mk dùng chủ yếu chơi game. Tiếp là màn hình sac net trong tối nhưng khá kém khi ra ngoài trời nắng, gần như mờ chỉ còn thay 20% trong khi màn hình đã bật sáng hết mức. Tai thỏ oke sang trọng ,loa ngoài to rõ k bị rè khi mở hết cỡ Có chế độ chia màn hình khá là tiện lợi. Ngoài ra còn có mở khoá bằng khuôn mặt khá hay. Cái mình k thấy hài lòng là camera sau. 13*2mp mà k bang 5mp tren con lumia. Mờ,rỗ, cho ảnh ra khi zoom lại bị nát 90% thất vọng. Camera truok thi nguoc lại wá là oke. Bạn nào yêu thích chụp ảnh thi cân nhắc Còn để choi game vs chụp tự tự tự suong thi rat la oke",4,Oppo A3s 16GB (No.00488192),573
2573,Vừa mua sáng nay nói chung Sài OK lắm hợp với túi tiền,5,Oppo A3s 16GB (No.00488192),42
2574,Lần đầu mua ở fpt nv tv nhiệt tình nhưng hơi thất vọng gì khi dán keo đt đã làm trầy máy mà k báo lại,2,Oppo A3s 16GB (No.00488192),76
2575,"Phù hợp vs mấy ng thích xem phim, chụp ảnh thì chưa chắc lắm vì theo e đánh giá camera nó hơi kém so với e tưởng tượng như m.n ko quá khắt khe camera như e thì mua dùng, chụp vẫn ổn. Pin trâu nà, e luôn fb 1ngày rưỡi mới hết. E online thường xuyên mà pin vậy thì e đánh giá là tốt, chơi game tạm ổn. Cơ mà ram 2g có vẻ hơi yếu. Nhưng nói chung là ổn.",4,Oppo A3s 16GB (No.00488192),268
2576,"Pin, và màn hình rất tuyệt. Phần tai thỏ hơi đáng ghét. Nhưng vẫn tuyệt 😂",5,Oppo A3s 16GB (No.00488192),58
2577,Sản phẩm này còn ở Bến Tre không ạ,5,Oppo A3s 16GB (No.00488192),26
2578,Máy đẹp xài oke,5,Oppo A3s 16GB (No.00488192),12
2579,"Pin trâu , camera đẹp !",5,Oppo A3s 16GB (No.00488192),18
2580,dell the tin dc mau tim chay hang !,2,Oppo A3s 16GB (No.00488192),27
2581,Mới mua hoa nở dùng OK có điều máy hơi bị nóng xíu,5,Oppo A3s 16GB (No.00488192),38
2582,Khi nào mới có trên cửa hàng vậy ạ,5,Oppo A3s 16GB (No.00488192),26
2583,Tại sao là hd+ mà ko phải là full hd Quá tiếc cho s.phẩm này,2,Oppo A3s 16GB (No.00488192),46
2584,Khi nào mới ra hóng quá đi,4,Oppo A3s 16GB (No.00488192),20
2585,Oppo a7 có nano sim không,5,OPPO A7 (No.00517126),21
2586,Cho minh hỏi A7 gia hiện tại o cửa hang khu vực cu chi mình là bao nhiêu a,1,OPPO A7 (No.00517126),56
2587,Bằng giá honor 8x mà khả năng kém 6/10,5,OPPO A7 (No.00517126),30
2588,Tôi ko bierts đc nó có chống nước hay ko nên vẫn ngại ra biển dùng@@,4,OPPO A7 (No.00517126),53
2589,Tại sao lại ko có định vị GPRS,4,OPPO A7 (No.00517126),23
2590,"Sp tốt,giá tiền hợp lí,thiết kế đẹp,pin xài lâu.",5,OPPO A7 (No.00517126),40
2591,Thật thất vong với khả năng chiến game còn lại oke,3,OPPO A7 (No.00517126),40
2592,"Thiết kế đẹp, màn Hinh lớn, pin dùng được lâu.",5,OPPO A7 (No.00517126),37
2593,"thiết kế đẹp. Giá tiền hợp, pin cao nhất trong tầm giá nói chung tuyệt",5,OPPO A7 (No.00517126),56
2594,"thiết kế đẹp. Giá tiền hợp, pin cao nhất trong tầm giá nói chung tuyệt",5,OPPO A7 (No.00517126),56
2595,Máy giá thấp hơn tgdd 500k mua về cũng sợ nhưng xài dược 1 tuần thấy rất tốt pin ổn chụp hình đẹp,5,OPPO F7 (No.00451764),75
2596,"Mình mua 2 máy đổi trả oppo f7 bạc, 1 cái còn 6 tháng bảo hành, 1 cái còn 7 tháng. Nhân viên rất nhiệt tình, máy cực đẹp, chơi game xem youtube quá ok luôn, e mình còn quay video lại nữa ^^",5,OPPO F7 (No.00451764),146
2597,"Máy mọi thứ đều rất tốt , nhân viên thân thiện .",5,OPPO F7 (No.00451764),37
2598,"Mua hôm thứ 2 thấy giá thấp hơn TGDD và dmx cũng sợ mà hôm mua chỉ còn 1 con duy nhất nên mua giá 4990.ve xài thấy pin tốt . chụp hình OK , chế độ chờ 6 h 3%pin tốt hơn cái f3 đã mua nó tuột pin lắm",5,OPPO F7 (No.00451764),148
2599,"Camera sắc nét, cấu hình mạnh, giá tốt !!!",5,OPPO F7 (No.00451764),34
2600,Oppo f7 này sao ben tgdd giá cao hon bên này có phải là 1 loại ko ad oi,5,OPPO F7 (No.00451764),53
2601,"Em là Sinh viên nếu muốn mua trả góp được không ? Nếu được, thì cần những điều kiện nào ?",5,OPPO F7 (No.00451764),69
2602,OPPo f7 víp 01,5,OPPO F7 (No.00451764),11
2603,Mình mua được 4 ngày. Bin xuống nhanh để qua đêm 8 tiếng. Hết 1o phần chăm bin. Đã tắt hết.... Đi bảo hành rui không biết ra sao. Mua điện thoại hên sui từng cái. E gái mua thế giới di động f7. Lại sài ngon bin tốt. Chắc số mình chưa gặp may.. Hy vọng mai xuống lấy về chạy tốt.,1,OPPO F7 (No.00451764),216
2604,"Mua con F7 128G không bao lâu mà nhiều lúc chơi game màn hình bị đơ, chơi game một chút là nóng máy",2,OPPO F7 (No.00451764),77
2605,Cái gì cũng ok ngoại trừ ánh sáng màn hình. Mở hết cỡ nhung khi chụp hình ngoai trời thì k thấy gì cả.... Độ sáng f1s là chuẩn bài,4,OPPO F7 (No.00451764),101
2606,Cho e hỏi là oppo f7 để cài đặt sáng chấm nhỏ trên màn hình ở đâu ạ. Ví dụ cái Oppo f1s lúc e Sài khi có cuộc gọi nhỡ hay tin nhắn chưa đọc thì có chấm sáng trên màn hình . F7 e tìm hoài k thấy,4,OPPO F7 (No.00451764),144
2607,Sao máy xem video chán quá,3,OPPO F7 (No.00451764),21
2608,xài dc 1 tháng cảm thấy rất hài lòng .,5,OPPO F7 (No.00451764),29
2609,cho em hỏi giá oppo F7 hiện tại bên mình là bao nhiêu ạ,5,OPPO F7 (No.00451764),42
2610,Cho mình hỏi là mình muốn máy trả góp mà chỉ có cmt hộ khẩu nhưng mà chỉ có photo có mua được k ạ,4,OPPO F7 (No.00451764),73
2611,"Điện thoại e mới mua được một tuần , máy bị lỗi nếu đem lại sửa có cần đem theo gì không ạ",3,OPPO F7 (No.00451764),68
2612,Mình vừa mua máy ở FPT shop nhân viên phục vụ nhiệt tình chu đáo rất hài lòng,5,OPPO F7 (No.00451764),60
2613,Em mới mua máy này đc 1 tuần nhưng e trả góp vậy giờ e muốn đổi đt khác cùng giá hoặc thấp hơn đc ko shop,5,OPPO F7 (No.00451764),79
2614,Nêu mình mua trả góp 0% trong vòng 6tháng. Vậy mình trả trước bao nhiu khi được giảm 1triệu,5,OPPO F7 (No.00451764),73
2615,"Dùng thích lắm. Chụp ảnh đẹp, mạng khỏe",5,OPPO F7 (No.00451764),32
2616,Mình cũng thích cái này lắm,5,OPPO F7 (No.00451764),22
2617,Mình mới mua được nửa tháng bây giờ muốn đổi từ màu đỏ lấy màu đen được không ạ,4,OPPO F7 (No.00451764),61
2618,Mình cần bán điện thoại oppo f7 moi mua đúng 3 tháng. Con hộp phụ kiện đầy đủ. Ai quan tâm 0927468478 quận thủ đức ạ,5,OPPO F7 (No.00451764),91
2619,Oppo f7 đang có chương trình trả trước 0% và trả góp 0% đúng không ạ?,5,OPPO F7 (No.00451764),54
2620,"FPT shop bán hàng rất uy tín., mình rất hài lòng. Lần trước mình mua tên Testo Việt Nam xong, ai ngờ lên đây thấy giá Oppe rẻ hơn cả triệu. Tiếc quá.",5,OPPO F7 (No.00451764),117
2621,Sản phẩm tuyệt vời,5,OPPO F7 (No.00451764),15
2622,"Sản phẩm dùng rất okee , tuy nhiên giá giảm tí nữa là tuyệt vời ngời ngời luôn . Giá thành này nhiều bạn sẽ ko mua đc !!!",5,OPPO F7 (No.00451764),93
2623,Tuyệt vời mới hôm nay mua xong về ai tưởng iphone X haha,5,OPPO F7 (No.00451764),44
2624,Chỉ tiết cho em nó là Nhựa giả kính vs hk có tích hợp USB Tye C,4,OPPO F7 (No.00451764),47
2625,"thiết kế rất đẹp,cấu hình ok con chip khỏe, chụp ảnh đẹp nói chung rất hài lòng có cái là bản 128G đắt quá",4,OPPO F7 (No.00451764),83
2626,"Cấu hình ngon đó, chơi gam mượt phết, maxx cấu hình, hơn hẳn con sẽ a6 pluss moi ra mà giá còn đắt hơn",5,OPPO F7 (No.00451764),79
2627,"Em đã xài và cảm thấy rất tuyệt vời! Chế độ tăng tốc game cho trải nghiệm game đạt mức tối đa, nhìn sướng cả mắt. Pin không nhiều nhưng xài đủ 1 ngày. Máy rất ít khi giật lắc.",5,OPPO F7 (No.00451764),136
2628,Hôm trước mình thử chơi liên quân xong thoát đa nhiệm cho tự chạy rồi chơi pubg vẫn mượt như thường chơi xong dược 5 phút cho chạy đa nhiệm xong vào chơi lq tiếp Vẫn chạy mượt như thường Phải nói là đợt này cho ra con f7 rất ưng luôn so vs mấy con đời trước,5,OPPO F7 (No.00451764),200
2629,Chào shop. Bây giờ mình muốn mua trả góp. Không biết là bên mình có hỗ trợ trả chước 10% và góp trong vòng 9 tháng không ạ. Và nếu có thì mình phải trả góp mỗi tháng bao nhiêu ạ.thanks,4,OPPO F7 (No.00451764),144
2630,Cảm biến vân tay có dùng để chụp hình đc k ạ hay là vẫn như f5 v ad,4,OPPO F7 (No.00451764),49
2631,Rất tốt phục vụ ân cần,5,OPPO F7 (No.00451764),17
2632,Cho em hỏi máy có dịch vụ trả trước 0đ không ạ Nếu có thì trả trc bao nhiêu ạ,5,OPPO F7 (No.00451764),58
2633,Giờ mình muốn con f7 này trả góp 4 tháng đk ko ạ.và đóng trk bao nhiêu.mỗi tháng trả bao nhiêu ạ.,5,OPPO F7 (No.00451764),76
2634,"Quá đẹp, Game thì 4Gb Ram Vô tư cực mượt, Cam rõ đẹp, Thiết kế Tai thỏ hiện đại, pin tốt ... Tuyệt Vời !!!",5,OPPO F7 (No.00451764),82
2635,"mới test em này ở của hàng, màu chụp nhìn hơi mờ không nét gì cả, ảnh thì kém nhìn không chân thực",2,OPPO F7 (No.00451764),76
2636,"Máy đẹp, pin ngon, hiệu năng quá oke, chụp ảnh đẹp nữa chứ 😍",5,OPPO F7 (No.00451764),47
