,Review,Rate,Device,Review_length
1992,Điện thoại về ngoại hình thì đẹp...Chơi game thì chưa bắt tạy mới mua chua tes 😋😋 nhân viên FPT Dẽ thương ...nhưng hơi bị nhoy ...như toàn gái xinh 😘😘 cute phố mai về xong tui,5,Realme 2 (No.00512084),139
1993,Pin rat trâu sử dụng dc 2ngày.màn hình đẹp thiết kế đẹp.chơi game thì rất mượt game nặng thì lúc ấm lên bị lang nhưng k đáng kể.camera mk k ưng lm max ảo .cị tư vấn khách hàng rất dễ thương.mk ms mua dc 2ng k pk thgian sau pị x k chuk htai rất tốt và trong tầm giá,4,Realme 2 (No.00512084),204
1994,Cảm nghĩ của tui con mấy này rất tốt không biết Realme 2 có chống nước được không ha FPT.Shop,5,Realme 2 (No.00512084),74
1995,Em này có trả góp 0% không bạn,4,Realme 2 (No.00512084),23
1996,dung lương pin chưa tốt lắm,4,Realme 2 (No.00512084),22
1997,"sản phẩm nhìn rất ưng ý ,tuyệt vời hiện nay fpt cần thơ có bán không vậy ?",5,Realme 2 (No.00512084),57
1998,Realme c1 còn hàng không ạ e muốn mua 1 cái ạ,4,Realme C1 (No.00512086),34
1999,"máy thì dùng ổn nhưng fptshop bán hàng k bằng những chỗ khác, họ có cả khuyến mãi tặng pmh và thẻ nhớ 32g, sẽ k mua ở fptshop thêm 1 lần nào nữa.",1,Realme C1 (No.00512086),112
2000,Sử dụng tốt ! Giá thành rẻ ! Máy khoẻ ! Pin cực trâu ! Chơi game mượt mà ! 5* cho 1 sản phẩm đến từ thương hiệu mới !,5,Realme C1 (No.00512086),87
2001,"Máy rất đáng giá tiền, cảm ứng tốt, hiệu năng ổn, cam chụp độ phân giải chưa cao phóng to ảnh bị rỗ, màn hình tai thỏ đẹp, nhưng ko dùng đc nhiều đa nhiệm, dùng về sau có hiện tượng giật, lag 1 chút. Nhưng với tầm giá và thiết kế như này thì các bạn nên mua",5,Realme C1 (No.00512086),199
2002,Điện thoại giá tầm này có bán trả góp ko shop,3,Realme C1 (No.00512086),35
2003,Dúng rất tốt nhưng thấy loa hơi nhỏ,5,Realme C1 (No.00512086),28
2004,Có được tặng phiếu mua hàng không?,5,Realme C1 (No.00512086),28
2005,Cho mình hỏi máy được đổi trả trong vòng mấy ngày vậy ạ !,4,Realme C1 (No.00512086),44
2006,"trên cả tuyệt vời,mới mua ,xài rất ngon,pin trâu",5,Realme C1 (No.00512086),40
2007,E mới mua chua dc nửa tháng. Giờ muốn đổi lại cai vmast joy 1 dc k ạ,3,Realme C1 (No.00512086),51
2008,thiếu mỗi cái tai nghe để chơi -there is not microphone,4,Realme C1 (No.00512086),45
2009,Máy này sử dụng rất tuyệt vời.,5,Realme C1 (No.00512086),24
2010,Máy này sử dụng rất tuyệt vời.,5,Realme C1 (No.00512086),24
2011,"Vừa mới mua Realme c1 tại : 109 Nguyễn Huệ, P. An Lộc, Thị xã Bình Long, Bình Phước. Nhân viên bán hàng rất nhiệt tình và thân thiện. Sẽ tiếp tục ủng hộ shop :))",5,Realme C1 (No.00512086),126
2012,"Máy chơi game pubg cũng khá là mượt, chơi liên quân thì maxsting vẫn mượt nói chung là máy rất tốt",4,Realme C1 (No.00512086),78
2013,xai muot ch game ko lag mong giao hang som :),5,Realme C1 (No.00512086),35
2014,"noi chug tam gia z la wa ok roi,pin lau chay muot cam vua dug theo tam gia...",5,Realme C1 (No.00512086),60
2015,Lần đầu tiên mua hàng ở FPT SHOP mà dk em nhân viên tên là Vân ở 205 Nguyễn Văn Cừ Bắc ninh nhiệt tình wa. Lần sau mua j thì ra fpt shop mua thui mình thấy fpt shop nhân viên thân thiện hơn điện máy xanh . Yeu em realme c1.,5,Realme C1 (No.00512086),171
2016,Lần đầu tiên mua hàng ở FPT SHOP mà dk em nhân viên tên là Vân ở 205 Nguyễn Văn Cừ Bắc ninh nhiệt tình wa. Lần sau mua j thì ra fpt shop mua thui mình thấy fpt shop nhân viên thân thiện hơn điện máy xanh . Yeu em realme c1.,5,Realme C1 (No.00512086),171
2017,Máy này có cấu hình giống hệt oppo a3s bản 16GB nhưng giá rẻ hơn 1tr và xài rất tốt pin bền đến giờ dùng đc 3 tháng ko vấn đề gì,5,Realme C1 (No.00512086),97
2018,Mới mua được 1 ngày chơi thấy em này quá ngon,5,Realme C1 (No.00512086),35
2019,tuy đang đặt hàng nhưng nói chung máy đẹp giá ok,5,Realme C1 (No.00512086),38
2020,Rất tuyệt vời nhân viên phục vụ chu đáo,5,Realme C1 (No.00512086),31
2021,Hợp lí máy tuyệt vời pin trâu bò chơi lq ok,5,Realme C1 (No.00512086),39
2022,"Mua đc 1 tuần, máy rất tốt cho 5 sao :v",5,Realme C1 (No.00512086),29
2023,máy đẹp rẻ nữa,5,Realme C1 (No.00512086),11
2024,Thế mua máy realme c1 cũ chơi game có ngon ko ạ,5,Realme C1 (No.00512086),36
2025,Pin trâu chụp ảnh đẹp. Ngon trong tầm giá,5,Realme C1 (No.00512086),33
2026,Sản phẩm rất tốt.pin trâu tầm giá này là ngon r các b ạ..liên quân mượt.,5,Realme C1 (No.00512086),57
2027,"Pin trâu, chơi Liên quân, pubg ổn ko giật, camera kép chụp hình ổn, giá 2m5 là hợp lý rồi vì con Oppo A3s cấu hình cũng y chang mà mắc hơn nhiều!",5,Realme C1 (No.00512086),113
2028,"Pin trâu, chơi Liên quân, pubg ổn ko giật, camera kép chụp hình ổn, giá 2m5 là hợp lý rồi vì con Oppo A3s cấu hình cũng y chang mà mắc hơn nhiều!",5,Realme C1 (No.00512086),113
2029,"Pin trâu, chơi game mượt , camera tốt,... nói chung tuyệt vời cho 5 sao",5,Realme C1 (No.00512086),57
2030,"Cho eml hỏi, em có thể đặt hàng tại huyện Chợ Mới tỉnh Bắc k ạ",4,Realme C1 (No.00512086),47
2031,Tra gop 0% đi. tết đến rồi,2,Realme C1 (No.00512086),20
2032,Sản phẩm tốt. Nhưng 1 Sao thôi 5 Sao là China rồi,1,Realme C1 (No.00512086),38
2033,Sài được 2 tháng tốt,5,Realme C1 (No.00512086),16
2034,Có máy ở shop ko ạ,4,Realme C1 (No.00512086),13
2035,Realme c1 khu vực huyện tĩnh gia tỉnh thanh hóa còn hàng không shop,4,Realme C1 (No.00512086),54
2036,trên cả tuyệt vời. nhất là mượt và pin cực trâu,5,Realme C1 (No.00512086),37
2037,Máy xài êm mượt so với tầm giá. Chơi liên quân cũng mượt . chỉ có điều lúc đợi vào trận . nhìn màng hình như bị nhiễm sống . tên nhân vật nó cứ như công giật lag ak. Ai có bị giống tui ko hay tại máy,5,Realme C1 (No.00512086),151
2038,cửa hàng có máy trải nghiệm k z,2,Realme C1 (No.00512086),24
2039,Realme C1 rất ok trong phân khúc giá này.,5,Realme C1 (No.00512086),33
2040,Mua ở đây lâu có máy quá,1,Realme C1 (No.00512086),18
2041,Sao tải pubg về là hết dung lượng luôn vậy. Không vào đc game,4,Realme C1 (No.00512086),48
2042,Cũng chưa thấy máy đâu,1,Realme C1 (No.00512086),18
2043,2 tuần từ ngày đặt. máy đâu ..???,2,Realme C1 (No.00512086),26
2044,2 tuần từ ngày đặt. máy đâu ..???,2,Realme C1 (No.00512086),26
2045,Tuyệt mình mới mua về sử dụng một tuần rất hài lòng với máy và nhân viên fpt,5,Realme C1 (No.00512086),59
2046,"Mới đặt lúc sáng, đến chiều đã nhận đc máy. Máy đẹp, chụp ảnh sáng và sắc nét. Cảm ơn sự nhiệt tình của đội ngũ FPT shop.",5,Realme C1 (No.00512086),94
2047,Máy gì mà sài quài k thấy hết bin,5,Realme C1 (No.00512086),25
2048,Tốt pin trâu xem Youtube cả ngày ko hết pin.,5,Realme C1 (No.00512086),35
2049,Tốt nhất trong tầm giá chưa có máy nào bằng đc trong tầm giá 2tr5,5,Realme C1 (No.00512086),51
2050,nhìn kết cấu cũg đẹp như treo2 app thì lại bay 1 app,5,Realme C1 (No.00512086),40
2051,Máy thiết kế đẹp. Pin trâu. Mỗi tội màn hình không đẹp lắm. Nhân viên Giao hàng nhanh,5,Realme C1 (No.00512086),68
2052,máy ổn mà sạc lâu quá 5-6 tiếng mới đầy,4,Realme C1 (No.00512086),30
2053,"Nhân viên dễ thương, nhiệt tình, máy đẹp, tốt trong tầm giá. Cám ơn FPT nhen... 😀",5,Realme C1 (No.00512086),65
2054,sao của m đặt máy mà chờ mãi k có hàng vậy shop,3,Realme C1 (No.00512086),35
2055,"Đặt hàng hôm kia, chiều hôm qua nhận máy, sáng nay test thử pin OK ( dùng uc browser, shoppe, 1 giờ tụt 6% pin) chỉ cần vậy thôi. Mà sao FPT giao hàng không có hóa đơn nhỉ.",4,Realme C1 (No.00512086),134
2056,"Máy ngon bổ rẻ, pin rất trâu, nhân viên phục vụ nhanh nhẹn nhiệt tình",5,Realme C1 (No.00512086),55
2057,Quá tốt trong tầm giá. Cảm ơn cô Tuyết gọi điện cho mình đến nhận máy. nói chuyện ngọt ngào dễ thương. Mình sẽ ủng hộ FPT trong thời gian tới,5,Realme C1 (No.00512086),111
2058,"Trưa gọi điện cho tổng đài FPT mua máy , nhân viên tư vấn nhiệt tình, 1 tiếng sau nhân viên giao hàng tới thái độ phục vụ tốt, mình mua và giá 2390k cộng thêm 90k tiền dán miếng dán trước sau, nói chung cũng khá ok. -Vê máy màn hình độ sáng cao, ko ám vàng, góc nhìn chưa được tốt. -Vê hiệu năng trên giá thành antutu mình chấm đạt hơn 70k, 3d hơn 12k. -về pin 4230k rất trâu, điểm chê là máy ko hỗ trợ sạc nhanh. -thiết kế ko phải bàn , mà trước thiết kế tai thỏ, nhận diện khuôn mặt, camra ai, chụp xoá phông trước sau ,tuy ko đẹp nhưng cũng tạm chất nhận đc. -",5,Realme C1 (No.00512086),439
2059,"đặt hàng rồi mà vẫn chưa nhận được hàng ạ, mong shop khắc phục tình trạng ạ nhưng em vẫn sẽ ủng hộ shop",5,Realme C1 (No.00512086),80
2060,Đặt tgdd từ mùng 7 không 1 ai liên lạc. Đặt fptshop sau 2’ có người gọi điện. 2 hôm sau thì báo đến shop cách nhà 30m lấy máy. Chưa biết sp chất lượng chế độ thế nào nhưng dịch vụ ăn đứt tgdd,5,Realme C1 (No.00512086),147
2061,khi nao moi co o tp vinh nghe an vay shop,4,Realme C1 (No.00512086),31
2062,Mình muốn mua hàng thì phải làm sao ạ,4,Realme C1 (No.00512086),29
2063,Anh tôi đặt Tgdd hôm trước qua hôm sau có máy ngay. Tôi đặt Fpt từ ngàu đầu đến nay chả có. Hôm 11.11 qua tgdd đặt cọc nay có máy luôn. Bó tay bên fpt. Chia tay luôn,1,Realme C1 (No.00512086),127
2064,Mới ra mắt đc rất nhiều người quan tâm. Đẹp và rất là phù hợp vs mức giá hs/sv...@@,5,Realme C1 (No.00512086),65
2065,Mới ra mắt đc rất nhiều người quan tâm. Đẹp và rất là phù hợp vs mức giá hs/sv...@@,5,Realme C1 (No.00512086),65
2066,"Quái lạ sao nhiều người đặt hàng thì đc mấy rủi còn mình thì không có vậy trời, gọi điện cho mình bữa mùng 7/11 mà hôm nay 13/11 rủi còn chưa có máy nữa , chắn FPT quá ,mong FPT sớm sớm gọi mình lấy hàng nha",3,Realme C1 (No.00512086),160
2067,"Hóng,k bit bh moi có",4,Realme C1 (No.00512086),16
2068,Rất tuyệt vời .m mua bên tgdd . Giờ hết hàng đang đặt bên fpt shop. Nhân viên chu đáo nhiệt tình . Sản phẩm tốt giá rẻ so với cấu hình và thiết kế...cảm ơn rất nhiều....,5,Realme C1 (No.00512086),132
2069,Đẹp quá pin trâu dung lượng ổn,5,Realme C1 (No.00512086),24
2070,Very good. Thank you FPT for not being so complicated like thegioididong.com. I just have to go to fpt and take this.,5,Realme C1 (No.00512086),96
2071,Con may nay k vay.co giao hang gio nay k shop,5,Realme C1 (No.00512086),35
2072,Dùng hỗn hợp liên tục bằg wifi 14 tiếg,5,Realme C1 (No.00512086),30
2073,máy đẹp.chơi game mượt. chụp hình ổn. nhưng cảm ứng có vẻ ko nhậy cho lắm. độ sáng màn hình 70% mới thấy rõ. pin ko trâu như dung lượng vốn có. nhưng so về giá thì ngon rồi...,4,Realme C1 (No.00512086),137
2074,Điện Thoại Realme C1 Quá Đẹp !,5,Realme C1 (No.00512086),24
2075,"2gb ram ...ổn,.... Máy mượt, pin dùng hỗn hợp 5,5 tiếng mất 40% Liên quân max cấu hình fps 30 k tuột , mượt, 2 trận 17p mất 6%",5,Realme C1 (No.00512086),98
2076,Mình là người đầu tiên sở hữu máy tại Cần Giuộc Máy OK có nhiều tính năng Kiểu dáng đẹp,5,Realme C1 (No.00512086),68
2077,Mình là người đầu tiên sở hữu máy tại Cần Giuộc Máy OK có nhiều tính năng Kiểu dáng đẹp,5,Realme C1 (No.00512086),68
2078,Mình là người đầu tiên sở hữu máy tại Cần Giuộc Máy OK có nhiều tính năng Kiểu dáng đẹp,5,Realme C1 (No.00512086),68
2079,Đã nhận được hàng rất OK nguyễn công trứ Tp Ninh Bình Nhân viên nhiệt tình . Trong hộp không thấy gắp sim đâu ?,5,Realme C1 (No.00512086),87
2080,Cảm ơn FPT bên tre nhân viên phục vụ tốt. Mình mới lấy hoi chiều máy ở ngoài ngon hơn mình nghĩ nhiều .chạy mượt,5,Realme C1 (No.00512086),88
2081,Ưng rồi nhưng ko có tiền có gắng kiếm tiền để chiếm đoạt em ấy về,5,Realme C1 (No.00512086),50
2082,"that su la rat ok. dep, re, cau hinh ok, rat phu hop voi sinh vien ngheo nhu tui",5,Realme C1 (No.00512086),62
2083,"Realme C1 với RAM 2GB + ROM 16GB là đủ để xử lý các ứng dụng hàng ngày, thậm chí có thể chơi tốt một số game đòi hỏi cấu hình như Liên Quân, Asphalt, PUBG luôn nhé 500 anh em <3 Chiến thoaiiiii =)))",5,Realme C1 (No.00512086),154
2084,Có ai chỉ em cach mua voi,3,Realme C1 (No.00512086),19
2085,cảm ơn fpt shop vì đã bán realme C1,5,Realme C1 (No.00512086),27
2086,rất nên mua. trải nghiệm khiến mình không thể tin nổi là sản phẩm này chỉ 2 triệu mấy. ngon lành cành đào,5,Realme C1 (No.00512086),83
2087,Giá rẻ mà máy lại bền đẹp khủng tuyệt vời,5,Realme C1 (No.00512086),32
2088,Giá rẻ mà máy lại bền đẹp khủng tuyệt vời,5,Realme C1 (No.00512086),32
2089,Điện thoại này chiến game tốt không shop,5,Realme C1 (No.00512086),33
2090,saan pham ok lam,5,Realme C1 (No.00512086),13
2091,sản phẩm rất tốt,5,Realme C1 (No.00512086),13
2092,Mình rất thích chiếc này. Hóng từng ngày Ram tốt. Pin trâu. Màn hình thì tuyệt vời.,5,Realme C1 (No.00512086),67
2093,Khi nào có hàng alô minh,5,Realme C1 (No.00512086),19
2094,khi nào hàng về đến vn mình vậy,5,Realme C1 (No.00512086),24
2095,khi nào hàng về đến vn mình vậy,5,Realme C1 (No.00512086),24
2096,Max bá trong phân khúc Anh em sinh đôi với Oppo A3s mà giá rẻ hơn 1tr với lại thích màu xanh Chắc chắn là mua 1 em về sài,5,Realme C1 (No.00512086),92
2097,Giá cả hợp lý,4,Realme C1 (No.00512086),10
2098,Ngon trong tầm giá,5,Realme C1 (No.00512086),17
2099,"Cấu hình quá tốt trong tầm giá. Ngoại trừ chip hơi yếu, có lẽ là do giá rẻ. Nếu không có nhu cầu game nặng thì con này ok.",5,Realme C1 (No.00512086),114
2100,"Dùng bền, k bị đơ máy ảnh sau đẹp, game load nhanh",5,OPPO F9 (No.00490405),39
2101,hãng tàu mà ca ngợi hết lời,1,OPPO F9 (No.00490405),21
2102,F9 xài cục sạc xmobile có sao k shop,4,OPPO F9 (No.00490405),28
2103,Với sinh viên thì trả góp oppo f9 phiên bản ram 4G trong bao lâu vậy,4,OPPO F9 (No.00490405),53
2104,Nói chung với bản ram 4g này chơi game khá tốt. Các loại game nặng chạy mượt ít khi sảy ra chuyện giật lag. Và máy không bị nóng. Chụp ảnh rất đẹp về cả 2 camera Pin trâu sạc nhanh. Mỗi nhược điểm là cuộc gọi đến khi đang chơi game thì lại bị lag không bảo vệ được mạng kể cả bật bảo vệ mạng chặn làm phiền. Nhưng với tầm giá 7tr vnd mình đánh giá tốt về mọi mặt,5,OPPO F9 (No.00490405),280
2105,"F9 Xanh phỉ thúy Đã dùng được 1 tháng, cảm thấy khá ok vì cũng không sử dụng nhiều lắm, nhưng lắm lúc có hiện tượng hơi đơ ( k biết do chạm cảm ứng chưa tới hay ntn). Nói chung tạm ổn, nhân viên nhiệt tình",4,OPPO F9 (No.00490405),159
2106,Mình đã mua tại shop hàng rất tốt nhân viên phục vụ nhiệt tình. Pin khá trâu. Chơi game liên quân và lưng rất mượt. Nhưng trình ghi màn hình thì hơi kém.,4,OPPO F9 (No.00490405),121
2107,Tuyệt ... . . .......... ............ Hoàn hảo....................................... . ..........tuyệt vời.......... .......,5,OPPO F9 (No.00490405),114
2108,"Truyền thông kính chúc muôn nhà , trăm vạn sự thành công như ý. Lộc đầu Xuân FPT gửi đến mọi nhà. như ý an khang đoan lộc đầu năm. Niềm tin của yêu muôn nhà",4,OPPO F9 (No.00490405),121
2109,Máy sài mượt. Sạc pin nhanh pin trâu. Nhân viên tư vấn nhiệt tình. Không hai lòng mỗi cái dán miếng dán mặt sau. Dán k đẹp bị dán k đều hay s đấy nó có cục trắng nổi lên. Nhưng đeo ốp nên cx k quan trọng lắm nói chung là hài lòng,5,OPPO F9 (No.00490405),176
